date, pm25, pm10, o3, no2, so2, co
2016/8/23, 33, 19, , 16, , 
2016/8/24, 40, 15, , 10, , 
2016/8/25, 28, 13, , 10, , 
2016/8/26, 28, 17, , 13, , 
2016/8/27, 33, 31, , 16, , 
2016/8/28, 51, 45, , 22, , 
2016/8/29, 63, 23, , 15, , 
2016/8/30, 48, 16, , 15, , 
2016/8/31, 32, 20, , 20, , 
2016/9/1, 41, 21, , 13, , 
2016/9/2, 39, 19, , 25, , 
2016/9/3, 41, 22, , 24, , 
2016/9/4, 50, 27, , 25, , 
2016/9/5, 47, 38, , 26, , 
2016/9/6, 57, 32, , 32, , 
2016/9/7, 50, 37, , 29, , 
2016/9/8, 55, 37, , 29, , 
2016/9/9, 70, 20, , 19, , 
2016/9/10, 47, 15, , 15, , 
2016/9/11, 41, 16, , 14, , 
2016/9/12, 46, 22, , 24, , 
2016/9/13, 48, 22, , 19, , 
2016/9/14, 40, 9, , 18, , 
2016/9/15, 17, 11, , 21, , 
2016/9/16, 27, 11, , 17, , 
2016/9/17, 27, 6, , 9, , 
2016/9/18, 14, 7, , 9, , 
2016/9/19, 15, 11, , 20, , 
2016/9/20, 22, 13, , 20, , 
2016/9/21, 29, 17, , 27, , 
2016/9/22, 37, 21, , 31, , 
2016/9/23, 48, 22, , 34, , 
2016/9/24, 46, 19, , 24, , 
2016/9/25, 43, 18, , 25, , 
2016/9/26, 48, 15, , 21, , 
2016/9/27, 36, 12, , 12, , 
2016/9/28, 22, 8, , 9, , 
2016/9/29, 16, 18, , 19, , 
2016/9/30, 38, 20, , 27, , 
2016/10/1, 44, 20, , 27, , 
2016/4/2, 15, 11, , 15, , 
2016/4/3, 30, 15, , 17, , 
2016/4/4, 40, 12, , 24, , 
2016/4/5, 32, 7, , 18, , 
2016/4/6, 21, 7, , 16, , 
2016/4/7, 19, 10, , 19, , 
2016/4/8, 26, 6, , 15, , 
2016/4/9, 15, 10, , 17, , 
2016/4/10, 27, 8, , 11, , 
2016/4/11, 22, 12, , 18, , 
2016/4/12, 28, 9, , 21, , 
2016/4/13, 28, 9, , 19, , 
2016/4/14, 23, 12, , 24, , 
2016/4/15, 43, 13, , 25, , 
2016/4/16, 43, 8, , 15, , 
2016/4/17, 26, 7, , 11, , 
2016/4/18, 18, 8, , 13, , 
2016/4/19, 23, 12, , 16, , 
2016/4/20, 35, 10, , 19, , 
2016/4/21, 34, 11, , 21, , 
2016/4/22, 27, 13, , 24, , 
2016/4/23, 31, 16, , 22, , 
2016/4/24, 45, 5, , 9, , 
2016/4/25, 14, 11, , 18, , 
2016/4/26, 30, 13, , 23, , 
2016/4/27, 36, 17, , 25, , 
2016/4/28, 42, 8, , 14, , 
2016/4/29, 23, 11, , 15, , 
2016/4/30, 30, 10, , 12, , 
2016/5/1, 30, 5, , 5, , 
2016/5/2, 13, 5, , 8, , 
2016/5/3, 13, 8, , 16, , 
2016/5/4, 21, 14, , 22, , 
2016/5/5, 32, 17, , 22, , 
2016/5/6, 36, 14, , 19, , 
2016/5/7, 40, 11, , 14, , 
2016/5/8, 34, 6, , 12, , 
2016/5/9, 27, 6, , 17, , 
2016/5/10, 26, 9, , 20, , 
2016/5/11, 27, 9, , 22, , 
2016/5/12, 24, 10, , 19, , 
2016/5/13, 25, 10, , 20, , 
2016/5/14, 27, 9, , 15, , 
2016/5/15, 27, 9, , 14, , 
2016/5/16, 29, 11, , 9, , 
2016/5/17, 37, 12, , 19, , 
2016/5/18, 41, 17, , 27, , 
2016/5/19, 50, 10, , 16, , 
2016/5/20, 27, 9, , 16, , 
2016/5/21, 27, 20, , 22, , 
2016/5/22, 52, 12, , 11, , 
2016/5/23, 32, 10, , 16, , 
2016/5/24, 22, 18, , 22, , 
2016/5/25, 37, 13, , 17, , 
2016/5/26, 28, 17, , 22, , 
2016/5/27, 39, 21, , 24, , 
2016/5/28, 48, 12, , 15, , 
2016/5/29, 26, 8, , 10, , 
2016/5/30, 22, 10, , 18, , 
2016/5/31, 28, 8, , 14, , 
2016/6/1, 19, 11, , 17, , 
2016/6/2, 32, 11, , 21, , 
2016/6/3, 26, 17, , 26, , 
2016/6/4, 44, 15, , 17, , 
2016/6/5, 41, 11, , 11, , 
2016/6/6, 31, 19, , 25, , 
2016/6/7, 47, 13, , 20, , 
2016/6/8, 31, 19, , 29, , 
2016/6/9, 48, 25, , 25, , 
2016/6/10, 49, 26, , 25, , 
2016/6/11, 56, 12, , 12, , 
2016/6/12, 35, 12, , 14, , 
2016/6/13, 31, 13, , 14, , 
2016/6/14, 24, 11, , 14, , 
2016/6/15, 22, 9, , 14, , 
2016/6/16, 16, 8, , 15, , 
2016/6/17, 21, 9, , 17, , 
2016/6/18, 24, 6, , 7, , 
2016/6/19, 14, 6, , 7, , 
2016/6/20, 14, 9, , 15, , 
2016/6/21, 24, 13, , 13, , 
2016/6/22, 24, 14, , 10, , 
2016/6/23, 21, 21, , 17, , 
2016/6/24, 34, 28, , 25, , 
2016/6/25, 51, 21, , 12, , 
2016/6/26, 40, 15, , 6, , 
2016/6/27, 32, 19, , 13, , 
2016/6/28, 39, 32, , 19, , 
2016/6/29, 53, 41, , 25, , 
2016/6/30, 58, 23, , 25, , 
2016/7/1, 50, 18, , 23, , 
2016/1/5, 16, 8, , 19, , 
2016/1/6, 21, 6, , 11, , 
2016/1/7, 18, 7, , 11, , 
2016/1/8, 17, 10, , 18, , 
2016/1/9, 23, 8, , 17, , 
2016/1/10, 22, 6, , 10, , 
2016/1/11, 15, 11, , 19, , 
2016/1/12, 23, 17, , 24, , 
2016/1/13, 38, 26, , 33, , 
2016/1/14, 57, 28, , 35, , 
2016/1/15, 68, 12, , 18, , 
2016/1/16, 31, 7, , 17, , 
2016/1/17, 15, 15, , 24, , 
2016/1/18, 40, 17, , 23, , 
2016/1/19, 42, 25, , 32, , 
2016/1/20, 48, 31, , 33, , 
2016/1/21, 68, 32, , 26, , 
2016/1/22, 74, 35, , 27, , 
2016/1/23, 86, 22, , 22, , 
2016/1/24, 59, 18, , 22, , 
2016/1/25, 48, 25, , 27, , 
2016/1/26, 65, 33, , 25, , 
2016/1/27, 79, 49, , 29, , 
2016/1/28, 107, 31, , 27, , 
2016/1/29, 77, 10, , 20, , 
2016/1/30, 30, 15, , 18, , 
2016/1/31, 40, 16, , 20, , 
2016/2/1, 49, 29, , 33, , 
2016/2/2, 68, 34, , 31, , 
2016/2/3, 79, 14, , 17, , 
2016/2/4, 35, 6, , 17, , 
2016/2/5, 15, 19, , 25, , 
2016/2/6, 42, 31, , 24, , 
2016/2/7, 70, 8, , 13, , 
2016/2/8, 20, 13, , 17, , 
2016/2/9, 26, 8, , 13, , 
2016/2/10, 17, 9, , 13, , 
2016/2/11, 20, 10, , 16, , 
2016/2/12, 22, 7, , 12, , 
2016/2/13, 18, 6, , 8, , 
2016/2/14, 16, 5, , 10, , 
2016/2/15, 11, 7, , 16, , 
2016/2/16, 14, 7, , 17, , 
2016/2/17, 15, 18, , 26, , 
2016/2/18, 42, 10, , 17, , 
2016/2/19, 28, 7, , 15, , 
2016/2/20, 15, 7, , 17, , 
2016/2/21, 18, 41, , 19, , 
2016/2/22, 46, 159, , 27, , 
2016/2/23, 133, 49, , 25, , 
2016/2/24, 63, 35, , 27, , 
2016/2/25, 64, 13, , 22, , 
2016/2/26, 34, 11, , 22, , 
2016/2/27, 34, 6, , 11, , 
2016/2/28, 16, 6, , 12, , 
2016/2/29, 14, 11, , 20, , 
2016/3/1, 27, 22, , 34, , 
2016/3/2, 45, 17, , 28, , 
2016/3/3, 40, 13, , 21, , 
2016/3/4, 34, 20, , 23, , 
2016/3/5, 47, 9, , 13, , 
2016/3/6, 22, 7, , 14, , 
2016/3/7, 18, 7, , 17, , 
2016/3/8, 18, 7, , 17, , 
2016/3/9, 18, 14, , 24, , 
2016/3/10, 35, 7, , 16, , 
2016/3/11, 16, 7, , 15, , 
2016/3/12, 16, 14, , 19, , 
2016/3/13, 41, 15, , 15, , 
2016/3/14, 48, 19, , 16, , 
2016/3/15, 59, 19, , 21, , 
2016/3/16, 54, 28, , 36, , 
2016/3/17, 68, 21, , 28, , 
2016/3/18, 57, 19, , 20, , 
2016/3/19, 50, 11, , 16, , 
2016/3/20, 38, 10, , 15, , 
2016/3/21, 33, 8, , 15, , 
2016/3/22, 25, 9, , 17, , 
2016/3/23, 28, 14, , 19, , 
2016/3/24, 41, 15, , 14, , 
2016/3/25, 50, 18, , 24, , 
2016/3/26, 54, 18, , 16, , 
2016/3/27, 53, 7, , 8, , 
2016/3/28, 17, 12, , 13, , 
2016/3/29, 23, 14, , 16, , 
2016/3/30, 34, 12, , 25, , 
2016/3/31, 45, 9, , 15, , 
2016/4/1, 24, 6, , 16, , 
2015/10/2, 47, 19, , 31, , 
2015/10/3, 44, 21, , 26, , 
2015/10/4, 51, 22, , 25, , 
2015/10/5, 52, 25, , 18, , 
2015/10/6, 53, 13, , 16, , 
2015/10/7, 30, 13, , 20, , 
2015/10/8, 31, 16, , 24, , 
2015/10/9, 40, 23, , 34, , 
2015/10/10, 53, 22, , 30, , 
2015/10/11, 55, 15, , 17, , 
2015/10/12, 41, 12, , 13, , 
2015/10/13, 34, 10, , 19, , 
2015/10/14, 35, 17, , 24, , 
2015/10/15, 47, 16, , 28, , 
2015/10/16, 44, 19, , 34, , 
2015/10/17, 45, 19, , 24, , 
2015/10/18, 52, 13, , 16, , 
2015/10/19, 44, 13, , 21, , 
2015/10/20, 39, 9, , 16, , 
2015/10/21, 23, 15, , 24, , 
2015/10/22, 41, , , 32, , 
2015/10/26, 80, , , 16, , 
2015/10/28, 27, 10, , 19, , 
2015/10/29, 24, 16, , 26, , 
2015/10/30, 36, 20, , 29, , 
2015/10/31, 52, 14, , 15, , 
2015/11/1, 43, 10, , 11, , 
2015/11/2, 31, 7, , 19, , 
2015/11/3, 21, 12, , 25, , 
2015/11/4, 33, 23, , 29, , 
2015/11/5, 57, 20, , 32, , 
2015/11/6, 48, 31, , 37, , 
2015/11/7, 71, 19, , 23, , 
2015/11/8, 53, 11, , 19, , 
2015/11/9, 33, 16, , 18, , 
2015/11/10, 40, 26, , 64, , 
2015/11/11, 57, 28, , 47, , 
2015/11/12, 62, 24, , 42, , 
2015/11/13, 52, 19, , 33, , 
2015/11/14, 46, 19, , 22, , 
2015/11/15, 44, 22, , 26, , 
2015/11/16, 60, 34, , 35, , 
2015/11/17, 82, 41, , 39, , 
2015/11/18, 98, 27, , 38, , 
2015/11/19, 63, 31, , 41, , 
2015/11/20, 69, 30, , 38, , 
2015/11/21, 67, 14, , 13, , 
2015/11/22, 26, 7, , 19, , 
2015/11/23, 19, 6, , 21, , 
2015/11/24, 14, 23, , 43, , 
2015/11/25, 54, 15, , 26, , 
2015/11/26, 35, 17, , 32, , 
2015/11/27, 34, 15, , 28, , 
2015/11/28, 31, 14, , 28, , 
2015/11/29, 38, 16, , 28, , 
2015/11/30, 40, 22, , 36, , 
2015/12/1, 51, 27, , 37, , 
2015/12/2, 54, 43, , 46, , 
2015/12/3, 88, 37, , 41, , 
2015/12/4, 79, 40, , 42, , 
2015/12/5, 82, 36, , 36, , 
2015/12/6, 75, 23, , 23, , 
2015/12/7, 55, 25, , 24, , 
2015/12/8, 63, 30, , 24, , 
2015/12/9, 75, 17, , 22, , 
2015/12/10, 44, 21, , 26, , 
2015/12/11, 55, 17, , 22, , 
2015/12/12, 47, 15, , 19, , 
2015/12/13, 42, 23, , 24, , 
2015/12/14, 61, 35, , 29, , 
2015/12/15, 68, 49, , 34, , 
2015/12/16, 85, 43, , 28, , 
2015/12/17, 74, 47, , 35, , 
2015/12/18, 83, 48, , 36, , 
2015/12/19, 88, 46, , 34, , 
2015/12/20, 89, 43, , 27, , 
2015/12/21, 79, 41, , 31, , 
2015/12/22, 84, 31, , 35, , 
2015/12/23, 68, 33, , 36, , 
2015/12/24, 75, 38, , 32, , 
2015/12/25, 92, 36, , 26, , 
2015/12/26, 90, 26, , 23, , 
2015/12/27, 69, 16, , 14, , 
2015/12/28, 44, 27, , 23, , 
2015/12/29, 54, 24, , 24, , 
2015/12/30, 54, 21, , 25, , 
2015/12/31, 45, , , , , 
2016/1/4, 28, 6, , 11, , 
2015/7/18, 66, 21, , 19, , 
2015/7/19, 45, 14, , 10, , 
2015/7/20, 36, 14, , 10, , 
2015/7/21, 38, 19, , 17, , 
2015/7/22, 49, 17, , 20, , 
2015/7/23, 42, 15, , 14, , 
2015/7/24, 37, 18, , 15, , 
2015/7/25, 48, 7, , 24, , 
2015/7/26, 20, , , 6, , 
2015/7/28, 33, 16, , 17, , 
2015/7/29, 39, 14, , 20, , 
2015/7/30, 37, 14, , 18, , 
2015/7/31, 35, 13, , 12, , 
2015/8/1, 30, 7, , 14, , 
2015/8/2, 20, 14, , 4, , 
2015/8/3, 35, 28, , 7, , 
2015/8/4, 53, 24, , 19, , 
2015/8/5, 50, 22, , 15, , 
2015/8/6, 50, 22, , 21, , 
2015/8/7, 43, 23, , 23, , 
2015/8/8, 42, 41, , 20, , 
2015/8/9, 70, 17, , 8, , 
2015/8/10, 28, 24, , 3, , 
2015/8/11, 46, 34, , 14, , 
2015/8/12, 61, , , 26, , 
2015/8/26, 27, 19, , 16, , 
2015/8/27, 42, 15, , 26, , 
2015/8/28, 36, 18, , 20, , 
2015/8/29, 39, 23, , 21, , 
2015/8/30, 37, 25, , 11, , 
2015/8/31, 40, 27, , 7, , 
2015/9/1, 50, 17, , 19, , 
2015/9/2, 40, 17, , 20, , 
2015/9/3, 40, 19, , 17, , 
2015/9/4, 45, 12, , 21, , 
2015/9/5, 28, 8, , 15, , 
2015/9/6, 22, 9, , 7, , 
2015/9/7, 28, 11, , 11, , 
2015/9/8, 27, 16, , 17, , 
2015/9/9, 41, 19, , 24, , 
2015/9/10, 45, 20, , 29, , 
2015/9/11, 41, 13, , 28, , 
2015/9/12, 25, , , 26, , 
2015/9/15, 27, 18, , 16, , 
2015/9/16, 34, 13, , 21, , 
2015/9/17, 29, 11, , 17, , 
2015/9/18, 25, 9, , 20, , 
2015/9/19, 22, 12, , 18, , 
2015/9/20, 33, 15, , 21, , 
2015/9/21, 37, 17, , 23, , 
2015/9/22, 43, 18, , 32, , 
2015/9/23, 39, 9, , 35, , 
2015/9/24, 22, 9, , 18, , 
2015/9/25, 23, 12, , 17, , 
2015/9/26, 33, 13, , 20, , 
2015/9/27, 35, 14, , 26, , 
2015/9/28, 37, 12, , 19, , 
2015/9/29, 29, 15, , 13, , 
2015/9/30, 35, 14, , 18, , 
2015/10/1, 34, 19, , 23, , 
2015/4/2, 18, 9, , 11, , 
2015/4/3, 15, 7, , 5, , 
2015/4/4, 16, 6, , 7, , 
2015/4/5, 15, 7, , 4, , 
2015/4/6, 16, 6, , 6, , 
2015/4/7, 26, 15, , 7, , 
2015/4/8, 30, 14, , 7, , 
2015/4/9, 29, 11, , 12, , 
2015/4/10, 26, 21, , 17, , 
2015/4/11, 53, 17, , 12, , 
2015/4/12, 39, 25, , 6, , 
2015/4/13, 45, 35, , 10, , 
2015/4/14, 48, 39, , 9, , 
2015/4/15, 54, 23, , 13, , 
2015/4/16, 43, 15, , 18, , 
2015/4/17, 36, 20, , 19, , 
2015/4/18, 46, 21, , 17, , 
2015/4/19, 43, 6, , 11, , 
2015/4/20, 19, 9, , 12, , 
2015/4/21, 20, 11, , 10, , 
2015/4/22, 20, 15, , 13, , 
2015/4/23, 32, 21, , 23, , 
2015/4/24, 46, 24, , 27, , 
2015/4/25, 52, 11, , 11, , 
2015/4/26, 24, 6, , 13, , 
2015/4/27, 20, 9, , 16, , 
2015/4/28, 22, 10, , 18, , 
2015/4/29, 26, 15, , 20, , 
2015/4/30, 39, 17, , 24, , 
2015/5/1, 43, 13, , 11, , 
2015/5/2, 32, 11, , 7, , 
2015/5/3, 30, 15, , 12, , 
2015/5/4, 38, 22, , 18, , 
2015/5/5, 47, 10, , 12, , 
2015/5/6, 21, 13, , 16, , 
2015/5/7, 29, 19, , 25, , 
2015/5/8, 41, 16, , 19, , 
2015/5/9, 36, 12, , 15, , 
2015/5/10, 27, , , , , 
2015/5/15, 62, 14, , 4, , 
2015/5/16, 18, 6, , 3, , 
2015/5/17, 15, 7, , 3, , 
2015/5/18, 17, 17, , 18, , 
2015/5/19, 41, 19, , 18, , 
2015/5/20, 41, 10, , 9, , 
2015/5/21, 18, 7, , 7, , 
2015/5/22, 18, 9, , 6, , 
2015/5/23, 18, 10, , 2, , 
2015/5/24, 21, 10, , 2, , 
2015/5/25, 20, 11, , 9, , 
2015/5/26, 26, 11, , 9, , 
2015/5/27, 24, 9, , 7, , 
2015/5/28, 17, 19, , 16, , 
2015/5/29, 40, 21, , 23, , 
2015/5/30, 40, 15, , 16, , 
2015/5/31, 42, 13, , 10, , 
2015/6/1, 36, 16, , 18, , 
2015/6/2, 39, 19, , 17, , 
2015/6/3, 44, 21, , 12, , 
2015/6/4, 45, 12, , 4, , 
2015/6/5, 28, 16, , 10, , 
2015/6/6, 39, 17, , 8, , 
2015/6/7, 42, 14, , 4, , 
2015/6/8, 36, 14, , 13, , 
2015/6/9, 32, 22, , 14, , 
2015/6/10, 43, , , , , 
2015/1/21, 59, 23, , 40, , 
2015/1/22, 47, 17, , 33, , 
2015/1/23, 32, 16, , 29, , 
2015/1/24, 41, 18, , 36, , 
2015/1/25, 44, 16, , 34, , 
2015/1/26, 20, 8, , 23, , 
2015/1/27, 51, 24, , 45, , 
2015/1/28, 31, 14, , 32, , 
2015/1/29, 65, 28, , 46, , 
2015/1/30, 49, 20, , 33, , 
2015/1/31, 26, 12, , 19, , 
2015/2/1, 18, 8, , 17, , 
2015/2/2, 16, 7, , 14, , 
2015/2/3, 33, 12, , 25, , 
2015/2/4, 23, 9, , 25, , 
2015/2/5, 22, 10, , 24, , 
2015/2/6, 22, 11, , 21, , 
2015/2/7, 22, 10, , 24, , 
2015/2/8, 36, 11, , 22, , 
2015/2/9, 41, 13, , 19, , 
2015/2/10, 40, 14, , 17, , 
2015/2/11, 43, 16, , 23, , 
2015/2/12, 44, 17, , 28, , 
2015/2/13, 51, 26, , 28, , 
2015/2/14, 69, 32, , 31, , 
2015/2/15, 32, 13, , 16, , 
2015/2/16, 22, 9, , 14, , 
2015/2/17, 29, 14, , 20, , 
2015/2/18, 10, 5, , 9, , 
2015/2/19, 19, 7, , 12, , 
2015/2/20, 48, 18, , 23, , 
2015/2/21, 75, 32, , 31, , 
2015/2/22, 33, 11, , 13, , 
2015/2/23, 29, 10, , 15, , 
2015/2/24, 26, 11, , 14, , 
2015/2/25, 19, 8, , 13, , 
2015/2/26, 21, 11, , 20, , 
2015/2/27, 44, 18, , 24, , 
2015/2/28, 23, 10, , 16, , 
2015/3/1, 32, 12, , 19, , 
2015/3/2, 23, 9, , 11, , 
2015/3/3, 45, 18, , 17, , 
2015/3/4, 67, 27, , 22, , 
2015/3/5, 41, 17, , 22, , 
2015/3/6, 21, 8, , 18, , 
2015/3/7, 32, 14, , 31, , 
2015/3/8, 49, 22, , 39, , 
2015/3/9, 36, 16, , 27, , 
2015/3/10, 30, 15, , 39, , 
2015/3/11, 34, 17, , 41, , 
2015/3/12, 55, 27, , 48, , 
2015/3/13, 67, 31, , 47, , 
2015/3/14, 44, 24, , 23, , 
2015/3/15, 11, 6, , 12, , 
2015/3/16, 37, 12, , 13, , 
2015/3/17, 52, 18, , 25, , 
2015/3/18, 59, 24, , 19, , 
2015/3/19, 34, 10, , 14, , 
2015/3/20, 21, 8, , 7, , 
2015/3/21, 37, 13, , 8, , 
2015/3/22, 22, 6, , 7, , 
2015/3/23, 14, 6, , 5, , 
2015/3/24, 27, 7, , 21, , 
2015/3/25, 12, 4, , 10, , 
2015/3/26, 12, 6, , 12, , 
2015/3/27, 23, 10, , 19, , 
2015/4/1, 45, 21, , 26, , 
2014/10/2, 49, 21, , 12, , 
2014/10/3, 49, 27, , 25, , 
2014/10/4, 55, 22, , 22, , 
2014/10/5, 51, 20, , 16, , 
2014/10/6, 50, 22, , 23, , 
2014/10/7, 52, 14, , 15, , 
2014/10/8, 34, 17, , 17, , 
2014/10/9, 42, 14, , 17, , 
2014/10/10, 41, 10, , 19, , 
2014/10/11, 20, , , , , 
2014/10/13, 22, 12, , 14, , 
2014/10/14, 32, 13, , 23, , 
2014/10/15, 37, 21, , 23, , 
2014/10/16, 46, 19, , 22, , 
2014/10/17, 46, 20, , 27, , 
2014/10/18, 51, 23, , 27, , 
2014/10/19, 49, 32, , 17, , 
2014/10/20, 54, 38, , 30, , 
2014/10/21, 63, 52, , 41, , 
2014/10/22, 77, 28, , 24, , 
2014/10/23, 46, 21, , 33, , 
2014/10/24, 42, 33, , 24, , 
2014/10/25, 56, 24, , 16, , 
2014/10/26, 46, 26, , 18, , 
2014/10/27, 49, 37, , 33, , 
2014/10/28, 62, 39, , 38, , 
2014/10/29, 68, 40, , 41, , 
2014/10/30, 68, 34, , 36, , 
2014/10/31, 76, 29, , 28, , 
2014/11/1, 52, 28, , 29, , 
2014/11/2, 56, 24, , 24, , 
2014/11/3, 54, 14, , 25, , 
2014/11/4, 33, 10, , 20, , 
2014/11/5, 27, 15, , 27, , 
2014/11/6, 43, 17, , 26, , 
2014/11/7, 44, 13, , 24, , 
2014/11/8, 35, 14, , 22, , 
2014/11/9, 36, 4, , 12, , 
2014/11/10, 16, , , , , 
2014/11/12, 41, 15, , 21, , 
2014/11/13, 36, 16, , 30, , 
2014/11/14, 44, 13, , 25, , 
2014/11/15, 31, 9, , 15, , 
2014/11/16, 26, 11, , 14, , 
2014/11/17, 29, 15, , 26, , 
2014/11/18, 33, 21, , 38, , 
2014/11/19, 46, 19, , 30, , 
2014/11/20, 52, 19, , 25, , 
2014/11/21, 46, 26, , 27, , 
2014/11/22, 55, 34, , 18, , 
2014/11/23, 54, 70, , 18, , 
2014/11/24, 83, 56, , 26, , 
2014/11/25, 77, 50, , 32, , 
2014/11/26, 75, 21, , 27, , 
2014/11/27, 56, 14, , 24, , 
2014/11/28, 37, 9, , 23, , 
2014/11/29, 32, 10, , 25, , 
2014/11/30, 32, 12, , 25, , 
2014/12/1, 35, 18, , 28, , 
2014/12/2, 40, 13, , 25, , 
2014/12/3, 33, 9, , 20, , 
2014/12/4, 25, 13, , 23, , 
2014/12/5, 34, 17, , 31, , 
2014/12/6, 48, 11, , 25, , 
2014/12/7, 32, 10, , 20, , 
2014/12/8, 26, 15, , 35, , 
2014/12/9, 43, 12, , 31, , 
2014/12/10, 33, 34, , 50, , 
2014/12/11, 64, 37, , 55, , 
2014/12/12, 69, 26, , 39, , 
2014/12/13, 50, 22, , 25, , 
2014/12/14, 63, 14, , 19, , 
2014/12/15, 18, 11, , 22, , 
2014/12/16, 25, 28, , 46, , 
2014/12/17, 60, 30, , 47, , 
2014/12/18, 61, 37, , 53, , 
2014/12/19, 71, 33, , 45, , 
2014/12/20, 68, 26, , 27, , 
2014/12/21, 39, 9, , 22, , 
2014/12/22, 23, 14, , 27, , 
2014/12/23, 32, 22, , 41, , 
2014/12/24, 45, 27, , 30, , 
2014/12/25, 40, 10, , 20, , 
2014/12/28, 60, 17, , 13, , 
2014/12/29, 23, , , , , 
2014/7/2, 40, 16, , 9, , 
2014/7/3, 35, 22, , 10, , 
2014/7/4, 47, 17, , 23, , 
2014/7/5, 45, 18, , 16, , 
2014/7/6, 52, 12, , 8, , 
2014/7/7, 34, 14, , 17, , 
2014/7/8, 37, 16, , 17, , 
2014/7/9, 42, 12, , 6, , 
2014/7/10, 29, 12, , 7, , 
2014/7/11, 28, 14, , 13, , 
2014/7/12, 35, 11, , 8, , 
2014/7/13, 33, 13, , 10, , 
2014/7/14, 36, 16, , 19, , 
2014/7/15, 43, 23, , 20, , 
2014/7/16, 51, 31, , 24, , 
2014/7/17, 61, 46, , 31, , 
2014/7/18, 70, 51, , 26, , 
2014/7/19, 73, 18, , 9, , 
2014/7/20, 39, 7, , 8, , 
2014/7/21, 29, 13, , 12, , 
2014/7/22, 33, 16, , 17, , 
2014/7/23, 37, 25, , 24, , 
2014/7/24, 48, 25, , 21, , 
2014/7/25, 53, 24, , 26, , 
2014/7/26, 51, 22, , 14, , 
2014/7/27, 54, 24, , 11, , 
2014/7/28, 59, 28, , 23, , 
2014/7/29, 61, 10, , 5, , 
2014/7/30, 21, 14, , 14, , 
2014/7/31, 33, 24, , 20, , 
2014/8/1, 48, 33, , 18, , 
2014/8/2, 65, 16, , 10, , 
2014/8/3, 43, 10, , 7, , 
2014/8/4, 28, 17, , 17, , 
2014/8/5, 41, 18, , 14, , 
2014/8/6, 47, 20, , 17, , 
2014/8/7, 50, 18, , 16, , 
2014/8/8, 42, 25, , 17, , 
2014/8/9, 40, 17, , 13, , 
2014/8/10, 35, 15, , 8, , 
2014/8/11, 36, 21, , 14, , 
2014/8/12, 42, 42, , 17, , 
2014/8/13, 45, 15, , 12, , 
2014/8/14, 27, 14, , 8, , 
2014/8/15, 30, 14, , 7, , 
2014/8/16, 32, 15, , 3, , 
2014/8/17, 40, 12, , 4, , 
2014/8/18, 36, 26, , 13, , 
2014/8/19, 48, 17, , 17, , 
2014/8/20, 38, 23, , 17, , 
2014/8/21, 51, 18, , 13, , 
2014/8/22, 36, 19, , 15, , 
2014/8/23, 40, 11, , 7, , 
2014/8/24, 27, 16, , 11, , 
2014/8/25, 36, 23, , 23, , 
2014/8/26, 47, 21, , 21, , 
2014/8/27, 46, 21, , 14, , 
2014/8/28, 43, 26, , 18, , 
2014/8/29, 46, 18, , 17, , 
2014/8/30, 38, 20, , 10, , 
2014/8/31, 47, 18, , 9, , 
2014/9/1, 45, 19, , 18, , 
2014/9/2, 44, 32, , 21, , 
2014/9/3, 49, 30, , 23, , 
2014/9/4, 54, 18, , 18, , 
2014/9/5, 41, 22, , 24, , 
2014/9/6, 46, 18, , 16, , 
2014/9/7, 40, 16, , 13, , 
2014/9/8, 40, 14, , 17, , 
2014/9/9, 33, 16, , 18, , 
2014/9/10, 35, 21, , 21, , 
2014/9/11, 41, 16, , 19, , 
2014/9/12, 34, 17, , 22, , 
2014/9/13, 36, 15, , 17, , 
2014/9/14, 33, 13, , 14, , 
2014/9/15, 30, 13, , 21, , 
2014/9/16, 24, 20, , 20, , 
2014/9/17, 35, 17, , 18, , 
2014/9/18, 41, 15, , 20, , 
2014/9/19, 39, 14, , 17, , 
2014/9/20, 37, 13, , 17, , 
2014/9/21, 36, 13, , 12, , 
2014/9/22, 33, 16, , 20, , 
2014/9/23, 39, 16, , 20, , 
2014/9/24, 41, 14, , 22, , 
2014/9/25, 39, 23, , 13, , 
2014/9/26, 68, 24, , 18, , 
2014/9/27, 63, 20, , 13, , 
2014/9/28, 58, 18, , 9, , 
2014/9/29, 58, 25, , 27, , 
2014/9/30, 62, 17, , 21, , 
2014/10/1, 44, 19, , 16, , 
2014/4/2, 42, 18, , 22, , 
2014/4/3, 44, 12, , 22, , 
2014/4/4, 33, 16, , 21, , 
2014/4/5, 43, 13, , 15, , 
2014/4/6, 33, 14, , 18, , 
2014/4/7, 38, 19, , 24, , 
2014/4/8, 44, 16, , 23, , 
2014/4/9, 38, 27, , 30, , 
2014/4/10, 53, 33, , 26, , 
2014/4/11, 55, 39, , 25, , 
2014/4/12, 65, 21, , 8, , 
2014/4/13, 52, 17, , 12, , 
2014/4/14, 50, 20, , 15, , 
2014/4/15, 49, 19, , 17, , 
2014/4/16, 49, 19, , 23, , 
2014/4/17, 48, 12, , 10, , 
2014/4/18, 38, 12, , 9, , 
2014/4/19, 34, 20, , 12, , 
2014/4/20, 49, 10, , 7, , 
2014/4/21, 31, 11, , 22, , 
2014/4/22, 35, 16, , 21, , 
2014/4/23, 46, 15, , 17, , 
2014/4/24, 45, 16, , 21, , 
